257.5916,253.6401,253.731,250.2824,249.3261,252.6669,258.8419,250.4233,246.5382,246.665,245.7181,246.8935,255.1043,255.4031,257.7797,250.9607,256.4182,258.9015,246.96,259.0893,250.1991,254.6906,258.6072,252.2138,249.2925,251.7101,256.2853,258.5258,251.5051,257.0752,257.5703,252.5949,250.7421,250.3583,250.9813,257.2349,250.4151,248.4383,255.5581,250.3358,248.7315,251.8238,253.5824,251.8186,250.5547,251.6565,250.4743,246.8764,250.1328,247.0282
251.4861,251.1294,254.8301,255.6895,252.7181,259.0003,257.1723,260.1567,255.7726,258.5893,260.4979,259.8684,260.0597,248.72,252.4023,250.0296,254.1033,254.9491,246.9419,255.0316,250.851,255.9249,255.5096,255.3935,251.4793,255.5103,257.7289,258.6595,255.8699,259.2001,258.4321,257.5206,257.0236,255.9079,257.4016,259.863,258.2145,253.7306,259.0825,258.0648,256.3801,260.1158,260.875,259.1931,260.6605,259.9455,260.6203,257.7706,259.862,259.3031
257.1444,251.919,252.6167,249.9566,248.9279,253.3283,258.3937,250.9156,247.2234,247.0685,250.8474,249.0661,256.6668,253.0072,256.0645,249.7979,254.8362,257.9151,246.3768,258.5895,249.559,253.7324,258.8576,251.4901,248.5699,251.0318,256.0901,258.9536,251.0187,257.5459,258.4639,252.8384,250.3864,249.9207,251.2134,258.2291,250.4318,247.896,256.9005,250.0185,248.1806,252.6525,255.0874,253.8238,251.5727,253.7207,251.9498,246.7486,252.1698,248.3026
247.416,250.4435,252.9579,251.2969,249.1426,252.3406,253.138,252.1322,246.3737,247.4349,246.0733,246.0162,250.4346,247.2276,250.177,249.1674,252.3598,251.6393,244.4123,251.0604,249.2804,252.9875,250.4149,252.8561,248.6432,252.0518,253.2411,252.915,252.6023,253.3952,250.8463,252.0025,252.5486,251.2906,251.6429,252.4354,252.3422,248.4606,249.0781,251.9255,249.4806,252.4702,251.8243,246.2544,251.6324,248.1936,250.4948,247.6535,247.7852,247.0254
252.2086,251.733,255.0547,255.5045,251.9264,258.6616,257.7845,259.1136,252.8128,256.949,257.7775,258.663,259.704,249.8496,253.5145,250.1267,254.8836,256.1369,246.6536,255.8463,250.6719,256.2418,256.3654,255.2715,250.9838,255.4944,257.9645,259.0465,255.431,259.2934,258.8237,257.6666,256.4294,254.8362,257.1285,259.8574,257.5266,252.2223,258.9688,256.7991,254.6077,259.529,260.3296,258.2778,259.7365,259.1146,259.8038,255.8477,258.9964,258.0875
249.905,250.132,253.3955,253.7075,251.5255,256.5678,255.2297,257.6734,254.0367,256.1369,256.636,256.5964,257.2894,247.6656,250.9553,249.256,252.657,253.2119,246.4263,253.2026,250.017,254.1934,253.3688,253.8672,250.4512,253.7027,255.6775,256.3342,254.3337,256.8904,255.731,255.3099,255.1324,254.3424,255.1414,257.3046,256.0113,252.4821,256.1928,256.1333,254.7624,257.5955,258.157,255.9867,258.0064,257.1093,257.8521,255.5823,257.037,256.5069
247.6318,252.6125,256.0499,254.9903,255.3365,258.0293,255.6577,260.8246,254.4295,258.0381,256.368,255.9705,257.2484,247.515,251.2669,252.0449,254.6692,253.3699,248.5605,252.5999,253.3299,255.5954,252.2762,256.6607,254.164,255.0209,256.3041,256.4515,257.6246,257.4926,255.0407,256.1589,257.6824,258.11,256.4134,257.6291,258.3301,255.6803,254.8798,259.6025,257.813,259.953,260.0818,252.4928,261.0817,257.0884,260.5987,257.608,257.6764,258.1368
254.9525,254.5093,251.3744,245.1728,252.0933,245.453,251.72,247.7489,250.7757,249.3452,249.4913,249.5937,250.0514,255.4216,254.607,254.693,252.9438,253.6126,253.5066,253.8762,253.8682,248.9691,253.6745,250.3718,252.6707,246.8117,248.2909,250.9308,250.4572,248.663,251.5042,245.2547,247.8193,250.8922,244.675,249.829,246.2669,251.4982,251.023,249.5487,250.6199,246.0947,247.9691,250.8818,247.6634,249.8032,248.0743,249.8058,249.3711,248.8358
254.586,254.4308,251.4628,245.5058,252.2129,245.5185,251.4852,247.9256,250.7888,249.329,249.2416,248.8991,249.5912,255.2931,254.4508,254.8116,252.8504,253.39,253.9889,253.5519,254.1615,249.0393,253.0957,250.6168,252.926,247.079,248.2258,250.5113,250.7491,248.41,250.9513,245.3761,248.1921,251.0894,244.9075,249.4408,246.6231,251.5387,250.5894,249.7799,250.7346,246.1663,247.6485,250.374,247.6962,249.2078,247.8984,249.8297,248.8043,248.6185
253.9974,253.9057,250.5991,244.3326,251.9631,244.4513,250.6125,247.4049,250.6331,249.183,249.0427,248.5015,248.8978,254.9547,253.9598,254.4419,252.1529,252.7397,253.964,252.8483,253.8798,247.9883,252.3042,249.7541,252.7819,245.9168,247.1273,249.5964,250.0477,247.3814,250.2287,244.1964,247.2992,250.6637,243.7763,248.5948,245.7311,251.2828,249.9993,249.3021,250.491,245.3335,246.9029,249.8037,247.1942,248.6419,247.4406,249.6981,248.3039,248.411
254.483,254.0532,251.0096,244.891,251.5113,245.141,251.3433,247.2216,250.1466,248.7038,248.8403,248.984,249.6263,254.9191,254.1511,254.1739,252.5511,253.1755,252.8652,253.4427,253.3382,248.664,253.2828,249.9893,252.0746,246.5368,247.9941,250.5776,249.9968,248.3272,251.1237,244.9928,247.4274,250.3628,244.381,249.4779,245.8775,250.8837,250.5776,248.9935,250.0029,245.6567,247.5246,250.3287,247.1319,249.3041,247.5288,249.1726,248.8263,248.2198
256.069,258.2518,258.5896,254.2873,252.9423,255.8038,260.0137,255.217,246.9551,249.4364,246.8395,247.7044,254.8829,257.28,259.3923,255.9744,260.0695,259.916,250.839,259.0196,255.0692,258.1054,257.5582,257.3696,253.1348,255.6442,258.2404,258.8098,256.6712,258.308,256.4392,255.4721,255.7512,254.6716,254.6684,257.4199,255.2594,251.1837,253.9302,255.0004,252.0148,255.8146,255.7322,249.7778,254.7977,252.0452,253.6836,249.5939,251.1766,249.3174
255.345,258.2281,258.631,254.5347,253.2357,256.1377,259.6622,255.9709,247.5906,250.5305,248.208,249.0089,255.1488,256.9942,259.017,256.0507,259.9402,259.4554,251.1697,258.4919,255.2603,258.0687,257.0121,257.5094,253.3889,255.7646,258.112,258.4991,256.9209,258.2182,256.1507,255.6539,256.0949,255.0677,255.0116,257.3777,255.7606,251.6443,253.9745,255.544,252.6319,256.433,256.3235,250.1563,255.6767,252.7358,254.6702,250.5423,252.1354,250.5913
255.1203,253.3513,250.4635,244.6871,250.0697,246.1806,252.2827,246.8042,249.4072,248.7051,250.159,251.0094,251.9409,255.2495,254.701,252.3755,252.8717,253.8952,250.8704,254.2939,251.6497,248.9793,254.606,248.8978,250.7888,246.3583,248.984,252.27,248.5331,249.8823,253.6697,245.8538,246.1712,248.6593,244.798,251.7159,245.172,249.2627,253.4936,247.4807,248.4568,246.381,249.2724,252.6645,247.5333,251.1789,248.7725,248.4436,250.7439,249.5464
254.6226,258.8049,258.1352,253.0487,253.849,254.1398,258.1126,254.3671,247.917,249.7158,247.2008,247.2856,253.3932,257.5123,258.6042,257.1594,259.4269,258.4207,253.1335,257.2742,256.2883,256.8702,255.6241,256.9209,254.4099,254.5003,256.3139,256.6649,256.3608,256.2411,254.5898,253.7686,254.9035,254.7574,253.1734,255.4834,254.136,251.9795,252.6563,254.631,252.3193,254.4344,254.2268,248.924,253.8941,250.8566,252.8287,249.9952,250.2525,249.2204
253.3649,253.782,250.7,244.7267,252.1199,244.6803,250.4307,247.716,250.4503,249.241,248.875,248.2151,248.5599,254.6408,253.7112,254.3822,252.0872,252.4843,253.9767,252.4679,253.9527,248.1241,251.764,249.9889,252.9831,246.2229,247.1623,249.3704,250.3575,247.3308,249.8974,244.4328,247.7056,250.863,244.1207,248.4078,246.1727,251.2599,249.6297,249.5876,250.612,245.6347,246.8542,249.1979,247.4474,248.262,247.5434,249.7793,248.007,248.3687
249.7638,252.5778,249.6781,244.7203,253.5288,244.8649,248.1595,249.3528,251.7389,250.8097,250.326,249.2239,247.427,253.0685,251.4801,253.3804,250.5817,249.8223,253.7659,249.559,253.4497,246.9302,249.254,249.509,253.7981,245.6663,245.6771,247.3845,250.695,245.87,247.9468,244.0517,248.4537,252.2163,244.3932,246.8387,247.2805,253.004,247.8254,251.0503,251.9947,246.7545,247.2426,247.8773,249.0771,248.154,249.028,251.1235,248.6351,249.9651
256.0226,258.0678,258.5062,254.4308,253.043,256.1437,260.0286,255.9423,247.656,250.599,248.3224,249.0841,255.461,257.0794,259.2718,255.7625,259.9209,259.8576,250.5685,259.0104,254.923,258.0539,257.6116,257.3405,253.1096,255.665,258.2906,258.921,256.7484,258.4747,256.6863,255.6567,255.9544,254.9793,254.9537,257.7264,255.6504,251.5342,254.36,255.502,252.5827,256.408,256.4704,250.3639,255.6853,253.0396,254.7759,250.568,252.3958,250.7699
253.5914,253.2127,250.2184,244.0132,250.7856,244.4995,250.6213,246.4002,249.7808,247.9238,248.4007,248.8428,249.1492,253.9734,253.2331,253.1694,251.751,252.333,251.5163,252.6416,252.2474,247.8736,252.6739,249.1037,251.2391,245.675,247.303,250.0876,249.1322,247.8033,250.7775,244.2968,246.4978,249.5193,243.6036,249.0542,245.0028,250.1059,250.0874,248.1164,249.1451,244.9946,247.0881,249.8643,246.406,248.9632,246.9631,248.3597,248.4799,247.682
246.8962,249.6186,249.9846,247.988,256.7875,249.6617,248.2171,255.9375,259.3946,258.2423,257.3937,253.917,250.6488,246.3926,247.2191,251.8292,248.2686,247.8158,252.6879,248.0726,253.7347,247.5619,248.4251,251.4814,255.8879,247.7592,247.651,249.0572,254.0215,248.8461,249.4047,247.8194,252.8558,257.0796,248.7502,249.8908,252.6079,258.0412,249.9362,257.1503,258.5324,252.4512,252.1327,249.5155,255.468,251.942,254.9355,258.8352,253.0269,256.3273
245.9662,249.7456,250.091,247.8694,256.8677,249.1356,247.5088,255.3016,259.6016,257.4487,256.4514,253.0009,249.9176,246.015,246.5587,252.1457,248.0714,246.9671,253.2322,247.132,254.0317,247.3835,247.5686,251.6687,256.0661,247.6997,247.1379,248.3609,254.1603,248.2508,248.6253,247.4218,252.8257,257.117,248.4172,249.1783,252.3368,258.1174,249.2089,256.9517,258.4084,251.821,251.3163,248.8713,254.6733,251.0153,253.9806,258.2825,252.0423,255.3042
253.1548,259.5885,259.5177,254.6119,255.0773,255.7515,258.5372,255.8641,248.2992,250.255,247.37,247.6914,254.0046,256.7961,258.2414,258.1324,260.1448,258.2509,253.6637,256.8651,257.3865,258.1069,255.1504,258.5146,255.5865,255.992,257.4191,257.2399,258.0091,257.3186,254.9232,255.272,256.5515,256.1287,254.804,256.3189,255.8213,252.9053,252.8651,256.009,253.2415,256.1083,255.5579,248.6836,255.3677,251.4585,254.1152,250.5287,250.897,249.8712
246.7664,248.6123,249.1097,247.4967,256.129,249.5605,247.9557,256.0058,259.3536,258.631,258.3215,254.9216,250.8733,245.8941,246.8695,250.7286,247.5553,247.5449,251.6951,247.8665,252.6973,246.9345,248.2412,250.6494,255.1061,247.1174,247.2752,248.8732,253.2523,248.6206,249.3597,247.55,252.2891,256.5132,248.5064,249.8139,252.316,257.4632,250.0367,256.8188,258.1947,252.5662,252.4424,250.0948,255.7545,252.5526,255.4297,258.9943,253.7549,257.092
247.748,253.0264,256.1097,254.8056,255.9561,257.7495,255.5935,260.9766,255.3076,258.5858,256.822,256.0102,257.1051,248.1362,251.6674,252.6577,254.8658,253.4697,249.4622,252.6995,253.9678,255.5145,252.2632,256.7387,254.7876,254.8549,256.118,256.258,257.8121,257.2178,254.8547,255.8898,257.7235,258.5571,256.1497,257.3713,258.3074,256.4748,254.8199,259.9197,258.4278,259.7845,259.8817,252.4261,261.1459,256.9927,260.6569,258.2354,257.6515,258.5376
245.3914,248.3241,248.4521,246.2899,255.6273,247.9897,246.4668,254.5137,259.001,257.171,256.6535,253.2356,249.3893,244.9875,245.5676,250.698,246.701,246.0759,251.9718,246.3329,252.6149,245.8391,246.8062,250.0061,254.7367,246.0453,245.8645,247.4498,252.6338,247.1634,248.0068,246.0822,251.3546,255.9021,247.0659,248.4261,251.0406,257.0306,248.7551,255.9069,257.5144,250.8824,250.6985,248.9013,254.0426,250.7668,253.5516,257.8493,251.8606,255.19
253.3001,253.0774,250.1177,244.0579,251.0924,244.2428,250.1865,246.7339,250.0103,248.2752,248.4599,248.1714,248.531,253.8642,253.0522,253.4699,251.4853,252.0445,252.5627,252.2616,252.8199,247.6459,251.9495,249.272,251.7046,245.6308,246.9005,249.356,249.4544,247.2033,249.8748,244.0176,246.8511,249.9599,243.5319,248.3435,245.3028,250.5092,249.5122,248.6075,249.6546,244.9408,246.5599,249.4554,246.5361,248.2172,246.8041,248.7994,247.8254,247.604
251.3698,251.8656,249.3328,243.4877,249.3882,244.153,249.5537,245.439,248.0388,246.3341,246.8687,247.1592,248.0931,252.0344,251.5657,251.4678,250.7211,250.8525,249.4289,250.9998,250.6928,247.2324,250.9991,248.2305,249.8582,245.106,246.7076,249.169,248.1149,247.2502,249.7135,243.9326,245.6382,248.2133,243.1966,248.3255,244.2633,248.4787,248.8314,246.9127,247.6193,244.4769,246.4326,247.8446,245.5051,247.5396,246.0192,246.6826,247.1254,246.2169
257.7148,252.9634,252.1341,248.2201,248.8495,250.822,257.4929,248.9869,246.5826,246.4489,245.8668,247.2071,254.5397,255.3877,257.2114,250.6697,255.182,258.0194,247.3935,258.3729,249.8292,252.7768,258.1163,250.5064,248.9633,249.6577,254.4601,257.2903,249.9314,255.4405,256.9014,250.6218,248.8405,249.2644,248.9667,256.0927,248.4389,248.0473,255.2674,248.9657,248.0499,250.1111,252.4848,252.1424,249.3083,251.5917,249.6472,246.5865,250.0917,246.9635
257.455,251.2722,251.0191,248.075,248.4737,251.7517,257.0914,249.6715,246.1543,247.1603,246.9843,249.5385,256.4258,253.0356,255.4502,249.649,253.5401,257.0209,246.9646,257.9853,249.2739,251.8685,258.6599,249.8465,248.5772,249.1316,254.3708,257.9396,249.4792,256.1124,258.1229,251.0953,248.5623,248.7717,249.4436,257.3852,248.623,247.5082,256.9513,248.6855,247.5194,251.2435,254.3312,254.5061,250.6263,254.1413,251.5147,246.6902,252.6814,248.768
255.798,251.9964,247.4095,242.1862,251.3446,245.0346,249.7107,249.4766,256.0296,255.1292,257.1636,258.0085,252.2469,256.3698,253.8073,252.1438,250.3195,252.1723,253.5048,252.7183,251.3579,245.5196,253.0089,246.3751,251.5017,243.0924,245.8401,249.6984,247.3597,247.2808,251.7346,243.4366,245.4282,250.0389,243.1393,249.8535,245.271,252.653,253.4521,249.6494,252.3887,247.1883,250.3023,256.5178,250.5133,254.9067,252.1684,254.6928,255.4673,255.8631
245.7442,251.2218,252.3591,249.8981,257.6176,250.7114,249.2179,256.0327,258.1979,256.1559,254.1367,250.5187,249.6676,246.3164,247.5527,253.2834,250.0289,248.2228,253.3913,248.016,255.1683,249.7409,248.0079,253.856,256.8268,249.9587,249.2274,249.6496,256.0556,249.9327,248.9238,249.2957,254.6987,258.1534,250.1942,250.0114,253.9361,258.2381,248.569,257.8822,258.4265,252.9981,251.7242,246.8662,255.0362,249.7171,253.7498,257.2577,250.5591,253.6557
246.2921,251.6319,252.7503,250.2482,257.9585,251.1016,249.7156,256.3789,258.4531,256.4781,254.4582,250.8636,250.0829,246.8114,248.1073,253.6652,250.4941,248.7659,253.7863,248.5647,255.5247,250.1532,248.5303,254.2137,257.1753,250.3178,249.672,250.1396,256.4017,250.3724,249.3914,249.6809,255.0303,258.4765,250.5552,250.447,254.2894,258.5468,248.9802,258.2191,258.7377,253.3793,252.1364,247.1777,255.4164,250.1067,254.1497,257.5668,250.9513,254.0026
245.5842,251.0693,252.0186,249.3704,257.378,250.2565,248.8973,255.6887,258.0313,255.8889,253.9222,250.3329,249.4636,246.258,247.3826,253.104,249.795,247.9873,253.2337,247.7835,254.9622,249.3081,247.7737,253.4705,256.5906,249.4451,248.8011,249.345,255.6936,249.5563,248.7051,248.786,254.2763,257.9006,249.6716,249.7585,253.4785,258.0202,248.3869,257.5986,258.2137,252.5768,251.4139,246.832,254.673,249.4878,253.4145,257.0145,250.296,253.3655
255.5357,251.4968,246.9897,241.9331,251.752,245.1052,249.4155,250.0057,257.3331,256.3099,259.1923,259.7159,252.814,255.6619,253.1899,251.7837,249.7777,251.7219,253.3875,252.4447,251.2083,245.0287,252.9759,246.1281,251.6853,242.6989,245.5477,249.6728,247.3598,247.1854,251.9774,243.2714,245.4503,250.4722,243.0794,250.0583,245.3998,253.3752,253.9747,250.1306,253.1708,247.5064,250.8438,257.5392,251.1521,255.9213,252.9983,255.7323,256.6008,257.168
249.0256,249.5307,252.2406,252.2955,252.1126,255.1588,253.5779,257.0735,256.0745,256.6564,257.4977,257.5123,256.4808,246.9831,249.7129,249.161,251.3147,251.7129,246.4087,251.8601,249.8986,252.5834,252.3774,252.8393,250.7011,252.2321,253.9844,254.8896,253.6347,255.3213,254.507,253.7476,254.2149,254.5894,253.6983,256.0048,254.961,253.7504,255.1603,256.0416,255.5285,256.4581,257.3527,255.6557,257.3934,256.9888,257.4616,256.3307,257.1716,256.815
256.3692,251.7541,247.6617,242.8132,252.1591,245.5096,250.2223,250.18,257.1834,256.1155,258.4265,258.6679,252.1823,256.1106,253.8675,252.0009,250.36,253.1593,253.45,253.2642,251.5305,245.8754,253.6659,246.8715,252.0439,243.6363,246.3772,250.233,248.017,247.7527,252.0643,243.9777,246.1413,250.9106,243.7374,250.1363,245.9788,253.7013,253.2416,250.4816,253.3429,247.6494,250.4532,256.1153,251.0973,254.7959,252.6071,255.6864,255.5143,256.5719
255.3695,251.1325,246.7767,241.8147,251.8618,245.1207,249.2992,250.5062,257.989,257.3666,260.0652,260.6408,253.091,255.2871,253.0085,251.5091,249.5153,251.5843,253.1723,252.329,251.042,244.8466,252.8573,246.0103,251.6811,242.5354,245.4402,249.5988,247.3586,247.1236,251.9836,243.1873,245.5001,250.7211,243.0274,250.1096,245.5218,253.7374,254.2067,250.5214,253.7307,247.7403,251.1658,258.0015,251.7393,256.5344,253.6754,256.7139,257.3605,258.2352
255.4641,252.2797,247.4936,242.1084,251.3436,244.9937,249.5323,249.2467,255.8412,254.7954,256.7972,257.4809,252.327,256.5656,253.7718,252.5245,250.4156,252.1996,253.8904,252.5065,251.6149,245.4842,252.6988,246.3888,251.6301,243.0494,245.7322,249.5456,247.3116,247.1612,251.746,243.3634,245.3008,249.866,243.0888,249.8602,245.1538,252.4239,253.6374,249.4521,252.14,247.0765,250.2874,256.791,250.3204,254.9994,252.0159,254.3636,255.4085,255.5667
256.649,252.4185,248.3448,243.3984,251.832,245.9908,250.8051,249.9955,255.9395,254.6932,256.943,257.3981,252.0868,256.7892,254.5476,252.3676,251.1406,253.1122,253.3977,253.7072,251.7276,246.6385,253.9477,247.3922,251.8993,244.2878,247.0175,250.6447,248.3458,248.2732,252.2078,244.5667,246.5031,250.6792,244.2787,250.4319,246.2948,252.9288,253.1693,250.2427,252.5647,247.8839,250.4687,255.5432,250.797,254.173,252.1027,254.3369,254.6691,255.2675
249.1696,249.8381,252.6853,253.0272,253.2254,256.0101,253.8953,258.1532,257.7337,258.1152,262.2203,260.8629,257.3326,247.0876,249.8576,249.5711,251.5839,251.8818,246.6615,252.0525,250.4402,253.0317,252.6994,253.4418,251.6035,252.8409,254.4767,255.3412,254.4258,255.9017,255.0303,254.4811,255.0828,255.7195,254.5188,256.6314,255.8867,255.1278,255.8332,257.1576,256.8183,257.4193,258.3857,256.6776,258.5224,258.2254,258.6866,257.765,258.5536,258.2937
255.9178,250.802,247.0559,242.4312,252.6141,245.1938,249.6582,250.1789,258.152,256.5944,259.2903,258.8148,251.8823,255.1582,252.9884,251.3828,249.4928,251.8402,253.0788,252.719,251.247,245.2249,253.3554,246.5289,252.321,243.1349,245.8762,249.9301,247.9423,247.3899,251.9831,243.5924,246.0528,251.1036,243.4072,249.925,245.8577,254.2151,253.026,250.613,253.8217,247.429,250.1744,255.4851,251.031,254.586,252.5036,256.2423,255.3723,256.9018
255.0506,259.7928,259.0701,254.5869,256.6122,254.4329,257.6741,254.6845,252.5398,250.6122,249.1659,247.5047,251.7083,258.6158,258.908,259.5584,259.584,258.2044,257.5434,256.9647,259.1108,257.5857,254.7551,258.4346,257.498,255.9079,256.5223,255.5984,258.2634,255.7363,252.9268,254.5169,256.6034,256.797,254.2267,254.0448,255.4337,254.617,250.8398,256.0959,254.3623,254.449,253.0566,247.8181,253.6125,249.5985,252.0695,251.5543,249.2178,249.2572
255.6472,252.5125,248.1922,243.1374,251.4904,245.8686,250.179,249.7475,255.8563,254.4678,256.3419,257.5018,252.3209,256.5613,254.0636,252.5454,250.9521,252.4443,253.5093,252.8951,251.667,246.3618,253.0207,247.1765,251.6795,244.0369,246.6041,250.1141,248.0332,247.9164,251.9138,244.3442,246.1843,250.2945,244.0792,250.256,246.0605,252.4882,253.4614,249.9183,252.2249,247.8142,250.621,256.158,250.6649,254.6612,252.0972,254.1046,255.048,255.1885
254.2892,252.7695,249.1976,244.1849,252.7268,246.6649,250.425,251.1561,257.9386,256.5301,258.5593,257.6408,252.1039,255.0018,253.0958,253.3459,251.1443,251.989,254.9639,252.4024,252.7987,247.2485,252.6314,248.3512,252.8771,245.1221,247.431,250.4841,249.2135,248.6212,251.8262,245.2045,247.3738,251.6523,244.9918,250.5786,247.1898,254.0002,252.8427,251.4131,253.9397,248.7092,251.0231,259.3798,251.9155,254.3249,253.0976,256.1732,255.1679,256.634
253.0577,257.4705,256.7603,252.3793,254.4565,252.2093,255.413,252.4551,250.8455,248.5158,247.3844,246.0072,249.5085,256.4046,256.5895,257.3194,257.238,255.9095,255.4987,254.7302,256.8695,255.2993,252.6426,256.1495,255.2946,253.664,254.2518,253.339,255.9846,253.4494,250.7226,252.2782,254.3787,254.6002,252.0034,251.8002,253.2127,252.5461,248.6739,253.8984,252.2083,252.2115,250.8268,246.0981,251.3753,247.4939,249.8487,249.4082,247.1371,247.1175
254.7137,252.8455,248.526,243.0224,252.1133,245.5073,249.96,250.1301,257.556,255.8703,257.9099,257.0024,251.4095,255.7947,253.3819,253.3765,250.9019,251.9237,255.1441,252.361,252.5572,246.3954,252.5369,247.4262,252.4067,244.0348,246.532,249.8566,248.2328,247.7489,251.321,244.0697,246.2445,250.8039,243.7908,249.8167,246.0201,253.3808,252.3252,250.453,253.2233,247.552,250.0604,254.0113,250.8735,253.6115,252.1373,255.5659,254.4132,255.876
256.521,251.5928,247.5824,242.7018,252.0331,245.3587,250.2537,249.7638,256.5434,255.3623,257.7753,257.7917,251.9136,256.1534,253.8906,251.8182,250.3162,252.5708,253.1946,253.3477,251.4183,245.8313,253.82,246.804,251.9606,243.5435,246.3881,250.3199,247.9176,247.7786,252.1945,243.9506,246.0204,250.6436,243.6109,250.1483,245.8044,253.3399,253.1022,250.1174,252.8453,247.3927,250.1329,255.4326,250.6318,254.2087,252.0365,254.9924,254.8048,255.7584
